Recording timestamp [ms];Computer timestamp [ms];Sensor;Project name;Export date;Participant name;Recording name;Recording date;Recording date UTC;Recording start time;Recording start time UTC;Recording duration [ms];Timeline name;Recording Fixation filter name;Recording software version;Recording resolution height [px];Recording resolution width [px];Recording monitor latency [ms];Average calibration accuracy [mm];Average calibration precision SD [mm];Average calibration precision RMS [mm];Average calibration accuracy [°];Average calibration precision SD [°];Average calibration precision RMS [°];Average calibration accuracy [px];Average calibration precision SD [px];Average calibration precision RMS [px];Average validation accuracy [mm];Average validation precision SD [mm];Average validation precision RMS [mm];Average validation accuracy [°];Average validation precision SD [°];Average validation precision RMS [°];Average validation accuracy [px];Average validation precision SD [px];Average validation precision RMS [px];Eyetracker timestamp [μs];Event;Event value;Gaze point X [DACS px];Gaze point Y [DACS px];Gaze point left X [DACS px];Gaze point left Y [DACS px];Gaze point right X [DACS px];Gaze point right Y [DACS px];Gaze direction left X [DACS norm];Gaze direction left Y [DACS norm];Gaze direction left Z [DACS norm];Gaze direction right X [DACS norm];Gaze direction right Y [DACS norm];Gaze direction right Z [DACS norm];Pupil diameter left [mm];Pupil diameter right [mm];Pupil diameter filtered [mm];Validity left;Validity right;Eye position left X [DACS mm];Eye position left Y [DACS mm];Eye position left Z [DACS mm];Eye position right X [DACS mm];Eye position right Y [DACS mm];Eye position right Z [DACS mm];Gaze point left X [DACS mm];Gaze point left Y [DACS mm];Gaze point right X [DACS mm];Gaze point right Y [DACS mm];Gaze point X [MCS norm];Gaze point Y [MCS norm];Gaze point left X [MCS norm];Gaze point left Y [MCS norm];Gaze point right X [MCS norm];Gaze point right Y [MCS norm];Presented Stimulus name;Presented Media name;Presented Media width [px];Presented Media height [px];Presented Media position X [DACS px];Presented Media position Y [DACS px];Original Media width [px];Original Media height [px];Eye movement type;Eye movement event duration [ms];Eye movement type index;Fixation point X [DACS px];Fixation point Y [DACS px];Fixation point X [MCS norm];Fixation point Y [MCS norm];Ungrouped;Client area position X [px];Client area position Y [px];Viewport position X [px];Viewport position Y [px];Viewport width [px];Viewport height [px];Full page width [px];Full page height [px];Mouse position X [DACS px];Mouse position Y [DACS px]
64377;1626898033;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6677019151;;;580;382;587;394;573;370;-0,24579;-0,23274;-0,94097;-0,363;-0,23271;-0,90226;3,801;3,846;3,793;Valid;Valid;287,7;238,3;455,1;344,6;233,5;447,3;168,9;125,7;164,6;118,1;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;3142;127;583;369;;;;;;;;;;;;;
64407;1626898064;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6677049267;;;579;381;585;385;573;377;-0,24746;-0,23721;-0,93941;-0,36374;-0,2275;-0,90329;3,765;3,8;3,783;Valid;Valid;288;237,9;455,1;344,9;233;447,2;168,2;123;164,8;120,4;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;3142;127;583;369;;;;;;;;;;;;;
64437;1626898094;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6677079613;;;582;376;588;373;575;379;-0,24596;-0,24446;-0,93795;-0,36353;-0,22555;-0,90386;3,764;3,76;3,783;Valid;Valid;288,4;237,8;455;345,1;232,7;447,1;169;119,2;165,3;121,1;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;3142;127;583;369;;;;;;;;;;;;;
64467;1626898124;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6677109669;;;582;379;586;383;579;376;-0,24803;-0,23771;-0,93913;-0,36204;-0,22704;-0,90409;3,764;3,792;3,779;Valid;Valid;288,7;237,6;455,2;345,5;232,3;447,2;168,5;122,3;166,4;120,1;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;3142;127;583;369;;;;;;;;;;;;;
64498;1626898154;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6677140015;;;583;381;582;373;584;389;-0,2503;-0,24297;-0,93718;-0,36042;-0,21842;-0,90686;3,77;3,801;3,778;Valid;Valid;289,1;237,3;455,8;345,9;231,9;447,6;167,3;119,1;168;124,1;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;3142;127;583;369;;;;;;;;;;;;;
64528;1626898184;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6677170150;;;585;386;580;384;591;388;-0,25264;-0,23555;-0,93845;-0,35779;-0,21849;-0,90788;3,743;3,794;3,768;Valid;Valid;289,4;237,1;455,9;346,3;231,6;447,7;166,7;122,7;169,8;123,9;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;3142;127;583;369;;;;;;;;;;;;;
64558;1626898215;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6677200496;;;588;389;582;391;593;388;-0,25246;-0,23155;-0,93949;-0,35745;-0,21868;-0,90797;3,729;3,765;3,751;Valid;Valid;289,7;237,1;455,3;346,6;231,6;447;167,4;124,9;170,6;123,9;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;3142;127;583;369;;;;;;;;;;;;;
64588;1626898245;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6677230571;;;576;376;582;376;569;375;-0,25252;-0,2406;-0,9372;-0,36964;-0,22518;-0,90147;3,737;3,746;3,751;Valid;Valid;290;237;455,1;346,9;231,4;446,7;167,4;120,2;163,7;119,8;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;3142;127;583;369;;;;;;;;;;;;;
64618;1626898275;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6677260935;;;585;375;577;369;593;380;-0,25555;-0,24402;-0,9355;-0,35876;-0,22267;-0,90648;3,737;3,736;3,749;Valid;Valid;290,4;236,8;455,6;347,3;231,1;447,1;165,9;118;170,4;121,3;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;3142;127;583;369;;;;;;;;;;;;;
64649;1626898305;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6677291033;;;566;370;578;366;554;373;-0,25511;-0,2445;-0,93549;-0,37824;-0,22362;-0,89829;3,755;3,798;3,749;Valid;Valid;290,7;236,5;457,2;348;230,7;448,5;166;117;159,1;119;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;3142;127;583;369;;;;;;;;;;;;;
64679;1626898336;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6677321318;;;579;375;578;365;581;384;-0,25507;-0,24508;-0,93535;-0,36598;-0,21756;-0,90484;3,745;3,761;3,749;Valid;Valid;291,1;236,6;457,7;348,5;230,6;448,9;166,3;116,7;166,9;122,7;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;3142;127;583;369;;;;;;;;;;;;;
64709;1626898366;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6677351480;;;570;365;579;365;562;365;-0,25577;-0,24658;-0,93476;-0,37557;-0,22924;-0,898;3,748;3,753;3,749;Valid;Valid;291,4;237,1;456,7;348,9;231;447,9;166,5;116,6;161,5;116,7;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;3142;127;583;369;;;;;;;;;;;;;
64739;1626898396;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6677381730;;;570;362;578;361;561;363;-0,25721;-0,25035;-0,93337;-0,37688;-0,23215;-0,8967;3,713;3,738;3,742;Valid;Valid;291,8;237,6;455,9;349,3;231,5;446,9;166,2;115,3;161,4;115,8;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;3142;127;583;369;;;;;;;;;;;;;
64769;1626898426;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6677411883;;;581;370;576;377;585;363;-0,2597;-0,24084;-0,93517;-0,36591;-0,23343;-0,9009;3,743;3,695;3,735;Valid;Valid;292,3;238;456;349,8;231,9;446,9;165,6;120,6;168,3;116,1;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;3142;127;583;369;;;;;;;;;;;;;
64800;1626898457;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6677442192;;;572;358;572;357;573;359;-0,26238;-0,25467;-0,93075;-0,37334;-0,23681;-0,89696;3,733;3,742;3,73;Valid;Valid;292,7;238,6;455,2;350,3;232,4;446,1;164,3;114;164,6;114,7;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;3142;127;583;369;;;;;;;;;;;;;
64830;1626898487;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6677472354;;;567;357;574;358;561;356;-0,26224;-0,25581;-0,93048;-0,38012;-0,23972;-0,89333;3,724;3,726;3,727;Valid;Valid;293;239,2;454,2;350,6;233;445;165;114,3;161,3;113,6;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;3142;127;583;369;;;;;;;;;;;;;
64860;1626898517;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6677502663;;;565;356;568;363;562;349;-0,26625;-0,2526;-0,93022;-0,38019;-0,24402;-0,89214;3,709;3,736;3,719;Valid;Valid;293,4;239,3;454,3;351;233,2;444,9;163,4;116;161,5;111,5;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;3142;127;583;369;;;;;;;;;;;;;
64890;1626898547;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6677532737;;;562;348;568;348;556;347;-0,26614;-0,26201;-0,92764;-0,38355;-0,24537;-0,89033;3,696;3,73;3,713;Valid;Valid;293,7;239,5;454;351,4;233,3;444,6;163,4;111,3;159,8;110,8;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;3142;127;583;369;;;;;;;;;;;;;
64921;1626898577;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6677563092;;;575;347;575;351;574;342;-0,26334;-0,26095;-0,92874;-0,375;-0,24982;-0,89273;3,699;3,647;3,672;Valid;Valid;293,9;239,7;453,4;351,5;233,4;444;165,3;112,3;165;109,2;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;3142;127;583;369;;;;;;;;;;;;;
64951;1626898608;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6677593438;;;560;363;577;358;543;367;-0,26286;-0,25748;-0,92984;-0,39278;-0,23305;-0,88961;3,67;3,599;3,657;Valid;Valid;294;239,8;452,8;351,7;233,5;443,3;166;114,4;156;117,4;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;3142;127;583;369;;;;;;;;;;;;;
64981;1626898638;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6677623495;;;563;358;576;354;551;362;-0,2643;-0,26039;-0,92862;-0,38896;-0,23703;-0,89024;3,694;3,615;3,654;Valid;Valid;294,2;240;452,2;351,9;233,6;442,8;165,5;113,2;158,4;115,7;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;3142;127;583;369;;;;;;;;;;;;;
65011;1626898668;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6677653552;;;574;387;579;407;569;366;-0,26504;-0,22816;-0,93685;-0,38107;-0,23619;-0,89387;3,682;3,62;3,651;Valid;Valid;294,3;240;451,5;351,9;233,8;441,8;166,5;130,1;163,5;117;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;3142;127;583;369;;;;;;;;;;;;;
65041;1626898698;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6677683916;;;564;358;575;362;552;355;-0,26661;-0,25806;-0,92861;-0,38972;-0,24378;-0,88808;3,689;3,646;3,662;Valid;Valid;294,3;240,5;449,3;351,8;234,2;439,9;165,3;115,6;158,8;113,4;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;3142;127;583;369;;;;;;;;;;;;;
65072;1626898729;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6677714253;;;569;372;573;361;564;384;-0,26833;-0,25896;-0,92787;-0,38611;-0,22765;-0,89392;3,651;3,654;3,649;Valid;Valid;294,4;240,5;448,2;351,8;234,3;438,7;164,8;115,4;162,3;122,6;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;3142;127;583;369;;;;;;;;;;;;;
65102;1626898759;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6677744557;;;571;370;564;382;578;357;-0,27436;-0,24537;-0,9298;-0,37846;-0,2444;-0,89277;3,634;3,642;3,641;Valid;Valid;294,5;240,3;448,2;352;234,2;438,6;162,3;122;166;114,2;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;3142;127;583;369;;;;;;;;;;;;;
65132;1626898789;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6677774397;;;567;369;579;369;555;369;-0,26668;-0,25616;-0,92912;-0,39158;-0,23808;-0,88881;3,635;3,677;3,638;Valid;Valid;294,6;240,8;446,2;351,9;234,7;436,7;166,6;117,8;159,5;117,7;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;3142;127;583;369;;;;;;;;;;;;;
65162;1626898819;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6677804895;;;563;387;564;392;563;381;-0,2771;-0,24221;-0,92981;-0,38952;-0,23281;-0,89111;3,588;3,607;3,605;Valid;Valid;294,7;241,2;444,6;351,8;235,3;434,9;162,2;125,4;161,7;121,7;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;3142;127;583;369;;;;;;;;;;;;;
65192;1626898849;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6677834993;;;581;377;581;371;582;382;-0,26768;-0,25827;-0,92825;-0,38084;-0,23489;-0,89431;3,588;3,623;3,601;Valid;Valid;294,8;241,6;442,6;351,7;235,9;433,3;167,1;118,5;167,2;122,1;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;3142;127;583;369;;;;;;;;;;;;;
65223;1626898880;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6677865394;;;582;372;586;373;578;371;-0,26608;-0,25863;-0,92861;-0,38291;-0,24295;-0,89126;3,585;3,534;3,598;Valid;Valid;294,8;241,9;441,3;351,6;236,4;432;168,4;119;166;118,6;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;3142;127;583;369;;;;;;;;;;;;;
65253;1626898910;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6677895225;;;583;376;585;374;582;378;-0,2668;-0,25803;-0,92857;-0,38154;-0,23918;-0,89287;3,59;3,614;3,602;Valid;Valid;294,9;241,9;441,1;351,7;236,5;431,8;168,1;119,3;167,2;120,9;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;3142;127;583;369;;;;;;;;;;;;;
65283;1626898940;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6677925819;;;578;371;587;374;569;368;-0,26519;-0,25659;-0,92943;-0,38735;-0,24399;-0,88906;3,594;3,588;3,589;Valid;Valid;294,9;241,7;442,2;352;236,3;432,8;168,8;119,6;163,5;117,6;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;3142;127;583;369;;;;;;;;;;;;;
65313;1626898970;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6677955847;;;582;381;588;386;577;376;-0,26517;-0,24876;-0,93156;-0,38318;-0,23868;-0,89231;3,599;3,622;3,589;Valid;Valid;295;241,6;442,8;352,2;236,2;433,6;168,9;123,3;166;120,2;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;3142;127;583;369;;;;;;;;;;;;;
65344;1626899000;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6677986134;;;584;369;585;370;582;369;-0,26574;-0,25918;-0,92855;-0,38023;-0,24365;-0,89222;3,575;3,585;3,586;Valid;Valid;294,9;241,7;442,9;352,2;236,3;433,6;168,2;118,1;167,4;117,9;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;3142;127;583;369;;;;;;;;;;;;;
65374;1626899031;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6678016231;;;594;388;584;367;603;409;-0,2658;-0,26141;-0,92791;-0,37157;-0,22031;-0,90189;3,585;3,579;3,598;Valid;Valid;294,8;242;442,5;352;236,5;433,4;168;117,3;173,5;130,6;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;3142;127;583;369;;;;;;;;;;;;;
65404;1626899061;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6678046632;;;580;356;585;361;575;351;-0,26484;-0,26582;-0,92693;-0,38234;-0,25523;-0,88807;3,58;3,617;3,58;Valid;Valid;294,6;242,3;442,6;351,9;236,8;433,2;168,2;115,3;165,4;112,3;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;3142;127;583;369;;;;;;;;;;;;;
65434;1626899091;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6678076712;;;589;367;599;375;578;358;-0,25745;-0,2575;-0,93135;-0,38072;-0,25123;-0,88991;3,576;3,622;3,582;Valid;Valid;294,6;242,4;442,9;351,8;236,8;433,7;172,1;120;166,3;114,4;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;3142;127;583;369;;;;;;;;;;;;;
65465;1626899121;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6678107017;;;598;366;599;370;598;363;-0,25719;-0,26175;-0,93024;-0,37079;-0,25011;-0,89441;3,554;3,582;3,586;Valid;Valid;294,5;242,7;442,7;351,7;237,1;433,5;172,1;118,2;172;115,9;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;3142;127;583;369;;;;;;;;;;;;;
65495;1626899151;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6678137114;;;598;362;600;361;596;363;-0,25587;-0,26758;-0,92894;-0,37218;-0,24991;-0,89388;3,598;3,584;3,581;Valid;Valid;294,6;242,9;443,2;351,8;237,2;433,7;172,6;115,3;171,3;116;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;3142;127;583;369;;;;;;;;;;;;;
65525;1626899182;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6678167418;;;617;386;617;409;616;363;-0,24851;-0,23767;-0,93902;-0,36181;-0,25102;-0,89782;3,549;3,596;3,569;Valid;Valid;294,8;242,9;443,6;352,1;237,3;434,1;177,4;130,7;177,1;116;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;3142;127;583;369;;;;;;;;;;;;;
65555;1626899212;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6678197470;;;673;374;675;376;670;373;-0,21477;-0,26191;-0,94089;-0,33518;-0,24898;-0,90866;3,567;3,632;3,567;Valid;Valid;295,2;243,4;442,7;352,4;237,8;433,4;194,2;120,2;192,5;119;;;;;;;Eyetracker Calibration;;;;;;;;Saccade;30;225;;;;;;;;;;;;;;;
